stock_code,base_mae,base_mape,adapt_mae,adapt_mape,num_points,start_date,end_date
300846,0.6179856657981873,2.722458839416504,0.5723209977149963,2.525455951690674,52,2025-07-21,2025-10-21
603153,0.3846132457256317,2.0005075931549072,0.36988645792007446,1.9340064525604248,27,2025-07-21,2025-10-21
300290,0.9805848002433777,3.958237886428833,0.7429680228233337,3.0389301776885986,52,2025-07-21,2025-10-21
002599,0.1660156399011612,1.8528352975845337,0.16959728300571442,1.888145089149475,61,2025-07-21,2025-10-21
688129,0.4694969952106476,1.8947246074676514,0.4634438455104828,1.85012948513031,59,2025-07-21,2025-10-21
688181,1.0592224597930908,2.8434133529663086,0.9653340578079224,2.5961811542510986,59,2025-07-21,2025-10-21
603023,0.10930562764406204,2.493879556655884,0.0829617902636528,1.9136312007904053,27,2025-07-21,2025-10-21
300541,0.24703770875930786,1.5146970748901367,0.22303104400634766,1.374004602432251,27,2025-07-21,2025-10-21
603026,0.4830363094806671,1.2643773555755615,0.46538245677948,1.2206581830978394,27,2025-07-21,2025-10-21
600616,0.0744379386305809,1.2828872203826904,0.05479326844215393,0.9428115487098694,27,2025-07-21,2025-10-21
300079,0.08554193377494812,1.4365589618682861,0.08608182519674301,1.4499640464782715,61,2025-07-21,2025-10-21
002265,2.0992395877838135,5.217901229858398,1.7290552854537964,4.322991371154785,27,2025-07-21,2025-10-21
002289,0.8831523060798645,3.6379590034484863,0.8144668340682983,3.382462739944458,27,2025-07-21,2025-10-21
600858,0.07877413183450699,1.3557345867156982,0.07028922438621521,1.2104508876800537,61,2025-07-21,2025-10-21
600050,0.0686863586306572,1.2286115884780884,0.06627411395311356,1.1885936260223389,52,2025-07-21,2025-10-21
600779,0.6519861817359924,1.4614845514297485,0.6754187345504761,1.5217400789260864,27,2025-07-21,2025-10-21
600658,0.2574395537376404,4.015054702758789,0.23946015536785126,3.6760001182556152,27,2025-07-21,2025-10-21
601928,0.06553363800048828,0.5900074243545532,0.052303314208984375,0.47097495198249817,27,2025-07-21,2025-10-21
001231,0.311227947473526,1.4584063291549683,0.3050655722618103,1.43074369430542,27,2025-07-21,2025-10-21
871478,0.5567989349365234,1.8821821212768555,0.509804904460907,1.7162760496139526,27,2025-07-21,2025-10-21
836675,0.2427799105644226,1.9793802499771118,0.22485952079296112,1.8071231842041016,50,2025-07-21,2025-10-21
